Order Date,Sales
5/26/2012,29970.00
5/26/2012,2420.00
5/26/2012,179.90
5/26/2012,2680.00
5/26/2012,5690.00
5/26/2012,8580.00
5/26/2012,208.65
5/26/2012,2680.00
5/26/2012,3990.00
5/26/2012,17996.40
5/26/2012,3100.00
5/26/2012,337.00
5/26/2012,2237.20
5/26/2012,82.71
5/26/2012,1000.00
5/26/2012,510.00
5/26/2012,285.00
5/26/2012,1799.90
5/26/2012,1560.00
5/26/2012,406.00
5/26/2012,295.00
5/26/2012,1495.00
5/27/2012,4820.00
5/27/2012,5660.00
5/27/2012,1345.00
5/27/2012,126.60
5/27/2012,3080.00
5/27/2012,645.00
5/27/2012,3990.00
5/27/2012,124.95
5/27/2012,9640.00
5/27/2012,4512.40
5/27/2012,140.00
5/27/2012,4804.22
5/27/2012,220.00
5/27/2012,549.95
5/27/2012,1295.00
5/27/2012,59.50
5/27/2012,1960.00
5/27/2012,299.00
5/27/2012,4600.00
5/27/2012,549.95
5/28/2012,295.00
5/28/2012,2599.90
5/28/2012,1980.00
5/28/2012,184.95
5/28/2012,2680.00
5/28/2012,57.50
5/28/2012,59.50
5/28/2012,740.00
5/28/2012,1869.00
5/28/2012,1560.00
5/28/2012,3010.00
5/28/2012,6550.00
5/28/2012,389.95
5/28/2012,9990.00
5/28/2012,2900.00
5/28/2012,335.00
5/29/2012,8700.00
5/29/2012,4090.00
5/29/2012,6440.00
5/29/2012,4090.00
5/29/2012,2599.90
5/29/2012,310.00
5/29/2012,126.60
5/29/2012,17640.00
5/29/2012,3690.00
5/29/2012,64.75
5/29/2012,1295.00
5/29/2012,568.80
5/29/2012,3990.00
5/29/2012,1090.00
5/29/2012,4320.00
5/29/2012,3829.50
5/29/2012,11070.00
5/29/2012,6990.00
5/29/2012,1190.00
5/29/2012,1969.00
5/29/2012,3627.00
5/29/2012,2899.90
5/29/2012,2930.00
5/30/2012,134.50
5/30/2012,6890.00
5/30/2012,4362.00
5/30/2012,690.00
5/30/2012,3080.00
5/30/2012,825.00
5/30/2012,266.80
5/30/2012,34.75
5/30/2012,3816.40
5/30/2012,18792.00
5/30/2012,1880.00
5/30/2012,1499.00
5/30/2012,4220.00
5/30/2012,199.80
5/31/2012,890.00
5/31/2012,284.50
5/31/2012,4990.00
5/31/2012,8961.03
5/31/2012,77.50
5/31/2012,84.95
5/31/2012,695.00
5/31/2012,3680.00
5/31/2012,3190.00
5/31/2012,9990.00
5/31/2012,2990.00
5/31/2012,4990.00
5/31/2012,3180.00
5/31/2012,2499.00
5/31/2012,250.00
5/31/2012,463.98
5/31/2012,2899.90
5/31/2012,3568.81
5/31/2012,2380.00
5/31/2012,549.95
5/31/2012,236.81
5/31/2012,6450.00
5/31/2012,740.00
5/31/2012,337.00
5/31/2012,1390.00
5/31/2012,2290.00
6/1/2012,1845.00
6/1/2012,3915.11
6/1/2012,379.95
6/1/2012,7160.00
6/1/2012,2810.00
6/1/2012,2090.00
6/1/2012,220.00
6/1/2012,1470.00
6/1/2012,5799.80
6/1/2012,20600.00
6/1/2012,5880.00
6/1/2012,67.50
6/1/2012,1180.00
6/1/2012,299.00
6/1/2012,1195.80
6/1/2012,850.00
6/1/2012,70.21
6/1/2012,10000.00
6/1/2012,6856.20
6/1/2012,6460.00
6/1/2012,695.00
6/1/2012,169.90
6/1/2012,5190.78
6/1/2012,1880.00
6/1/2012,5880.00
6/1/2012,1495.00
6/2/2012,567.85
6/2/2012,442.40
6/2/2012,1790.00
6/2/2012,2930.00
6/2/2012,228.90
6/2/2012,1969.00
6/2/2012,896.00
6/2/2012,14070.00
6/2/2012,876.20
6/2/2012,12990.00
6/2/2012,1960.00
6/2/2012,6990.00
6/2/2012,591.48
6/2/2012,67.50
6/2/2012,4990.00
6/2/2012,1845.00
6/2/2012,4362.00
6/2/2012,229.90
6/2/2012,359.90
6/2/2012,11070.00
6/2/2012,1295.00
6/2/2012,249.80
6/2/2012,11410.60
6/2/2012,3320.00
6/3/2012,77.50
6/3/2012,568.33
6/3/2012,5707.20
6/3/2012,1809.60
6/3/2012,126.60
6/3/2012,3080.00
6/3/2012,237.86
6/3/2012,47.50
6/3/2012,15206.40
6/3/2012,299.95
6/3/2012,126.60
6/3/2012,717.00
6/3/2012,460.14
6/3/2012,2670.00
6/3/2012,80.00
6/3/2012,3984.00
6/3/2012,345.00
6/3/2012,3290.00
6/3/2012,474.00
6/3/2012,8600.00
6/3/2012,3635.00
6/3/2012,2930.00
6/3/2012,1064.00
6/3/2012,2300.00
6/4/2012,4020.00
6/4/2012,330.00
6/4/2012,3015.88
6/4/2012,10294.83
6/4/2012,3162.40
6/4/2012,10200.00
6/4/2012,1137.13
6/4/2012,7461.30
6/4/2012,3915.11
6/4/2012,3372.00
6/4/2012,939.80
6/4/2012,606.78
6/4/2012,4224.40
6/4/2012,3915.10
6/4/2012,1548.00
6/4/2012,3204.00
6/4/2012,2433.60
6/4/2012,84.50
6/4/2012,339.18
6/4/2012,246.21
6/4/2012,2760.00
6/4/2012,7485.10
6/4/2012,337.00
6/4/2012,3290.00
6/4/2012,200.48
6/5/2012,3627.00
6/5/2012,960.00
6/5/2012,4849.80
6/5/2012,58.94
6/5/2012,7764.40
6/5/2012,474.00
6/5/2012,269.88
6/5/2012,159.00
6/5/2012,70.95
6/5/2012,10490.20
6/5/2012,1947.00
6/5/2012,3479.88
6/5/2012,834.00
6/5/2012,645.00
6/5/2012,199.50
6/5/2012,683.94
6/6/2012,8178.30
6/6/2012,1102.00
6/6/2012,9800.00
6/6/2012,1778.40
6/6/2012,3398.80
6/6/2012,2690.40
6/6/2012,4188.60
6/6/2012,6771.10
6/6/2012,491.40
6/6/2012,18954.00
6/6/2012,9828.00
6/6/2012,292.50
6/6/2012,834.00
6/6/2012,74.04
6/6/2012,2296.80
6/6/2012,337.00
6/6/2012,3299.25
6/7/2012,3421.88
6/7/2012,1734.20
6/7/2012,2159.88
6/7/2012,778.40
6/7/2012,341.40
6/7/2012,2983.50
6/7/2012,463.88
6/7/2012,2224.30
6/7/2012,1794.00
6/7/2012,2028.00
6/7/2012,6378.40
6/7/2012,3600.00
6/7/2012,4022.20
6/7/2012,440.74
6/7/2012,3612.00
6/7/2012,2159.88
6/7/2012,2087.88
6/8/2012,1747.20
6/8/2012,75.11
6/8/2012,154.14
6/8/2012,3372.00
6/8/2012,6828.00
6/8/2012,4770.00
6/8/2012,5592.64
6/8/2012,149.39
6/8/2012,1793.60
6/8/2012,1200.00
6/8/2012,4805.00
6/8/2012,11976.00
6/8/2012,196.35
6/8/2012,3720.00
6/8/2012,5760.00
6/9/2012,735.30
6/9/2012,4512.40
6/9/2012,2280.00
6/9/2012,17846.43
6/9/2012,250.38
6/9/2012,1880.00
6/9/2012,1560.20
6/9/2012,1680.00
6/9/2012,268.98
6/9/2012,594.00
6/9/2012,4094.42
6/9/2012,2177.10
6/9/2012,8318.10
6/9/2012,486.39
6/9/2012,11460.80
6/9/2012,2400.00
6/9/2012,59.50
6/10/2012,17996.40
6/10/2012,243.54
6/10/2012,1890.80
6/10/2012,295.00
6/10/2012,1880.00
6/10/2012,3421.88
6/10/2012,249.80
6/10/2012,2256.00
6/10/2012,64.95
6/10/2012,986.00
6/10/2012,5000.00
6/10/2012,2725.80
6/10/2012,1562.40
6/10/2012,267.81
6/10/2012,7596.00
6/11/2012,6816.00
6/11/2012,154.14
6/11/2012,4805.00
6/11/2012,10490.20
6/11/2012,84.50
6/11/2012,5234.40
6/11/2012,8199.10
6/11/2012,7863.10
6/11/2012,2180.80
6/11/2012,414.00
6/11/2012,2280.00
6/11/2012,406.00
6/11/2012,299.94
6/11/2012,239.00
6/11/2012,3580.00
6/11/2012,3070.20
6/11/2012,1506.40
6/12/2012,10468.80
6/12/2012,76.95
6/12/2012,6816.00
6/12/2012,78.30
6/12/2012,8868.60
6/12/2012,3588.00
6/12/2012,7596.00
6/12/2012,950.00
6/12/2012,806.20
6/12/2012,11888.10
6/12/2012,6849.30
6/12/2012,215.88
6/12/2012,7406.10
6/12/2012,9190.80
6/12/2012,2168.04
6/12/2012,10320.00
6/12/2012,449.82
6/12/2012,199.50
6/13/2012,11788.20
6/13/2012,1840.80
6/13/2012,3680.00
6/13/2012,1194.00
6/13/2012,2223.00
6/13/2012,1794.00
6/13/2012,210.48
6/13/2012,169.95
6/13/2012,72.74
6/13/2012,2832.00
6/13/2012,5573.80
6/13/2012,3290.00
6/13/2012,834.00
6/13/2012,774.00
6/13/2012,2900.00
6/13/2012,7941.40
6/13/2012,467.94
6/13/2012,7009.64
6/13/2012,825.00
6/13/2012,3372.00
6/14/2012,6960.00
6/14/2012,820.10
6/14/2012,552.00
6/14/2012,165.00
6/14/2012,298.78
6/14/2012,121.57
6/14/2012,564.30
6/14/2012,3599.80
6/14/2012,8800.00
6/14/2012,3558.10
6/14/2012,134.50
6/14/2012,4832.11
6/14/2012,289.10
6/14/2012,499.80
6/14/2012,5105.10
6/14/2012,7524.00
6/14/2012,10401.30
6/14/2012,7406.10
6/14/2012,7068.20
6/14/2012,4152.80
6/15/2012,2159.88
6/15/2012,16426.50
6/15/2012,2218.40
6/15/2012,162.00
6/15/2012,9990.00
6/15/2012,4800.00
6/15/2012,1368.80
6/15/2012,4808.70
6/15/2012,957.00
6/15/2012,4379.20
6/15/2012,6860.00
6/15/2012,2242.80
6/16/2012,389.95
6/16/2012,11368.00
6/16/2012,5639.64
6/16/2012,250.80
6/16/2012,7469.40
6/16/2012,912.37
6/16/2012,1114.40
6/16/2012,220.00
6/16/2012,549.78
6/17/2012,17901.00
6/17/2012,59.50
6/17/2012,26851.50
6/17/2012,1290.00
6/17/2012,3990.00
6/17/2012,3204.00
6/17/2012,695.00
6/17/2012,1140.00
6/17/2012,1368.80
6/17/2012,1591.20
6/17/2012,151.92
6/17/2012,944.00
6/17/2012,1795.80
6/17/2012,3090.00
6/17/2012,266.68
6/18/2012,3920.80
6/18/2012,8388.00
6/18/2012,4319.76
6/18/2012,347.88
6/18/2012,341.94
6/18/2012,3849.30
6/18/2012,957.00
6/18/2012,3895.70
6/18/2012,2080.00
6/18/2012,2256.00
6/18/2012,2214.00
6/18/2012,1137.60
6/18/2012,735.30
6/18/2012,2000.00
6/18/2012,2480.00
6/18/2012,2475.20
6/18/2012,101.94
6/19/2012,404.40
6/19/2012,70.95
6/19/2012,26851.50
6/19/2012,329.22
6/19/2012,3480.00
6/19/2012,4783.80
6/19/2012,4743.60
6/19/2012,6820.80
6/19/2012,91.45
6/19/2012,3204.00
6/19/2012,2262.00
6/19/2012,404.40
6/19/2012,1887.88
6/19/2012,1452.00
6/19/2012,251.94
6/19/2012,1565.42
6/19/2012,414.00
6/19/2012,243.54
6/19/2012,118.88
6/19/2012,1980.00
6/19/2012,5437.11
6/20/2012,466.08
6/20/2012,266.80
6/20/2012,266.80
6/20/2012,18324.24
6/20/2012,168.00
6/20/2012,429.90
6/20/2012,542.49
6/20/2012,940.00
6/20/2012,239.00
6/20/2012,428.28
6/20/2012,23376.60
6/20/2012,1554.00
6/20/2012,3480.00
6/20/2012,8388.00
6/20/2012,18792.00
6/20/2012,7611.00
6/20/2012,27310.50
6/20/2012,3216.00
6/20/2012,150.64
6/21/2012,3393.00
6/21/2012,3816.40
6/21/2012,428.28
6/21/2012,57.00
6/21/2012,7068.00
6/21/2012,399.90
6/21/2012,474.00
6/21/2012,134.50
6/21/2012,300.00
6/21/2012,3775.76
6/21/2012,3588.00
6/22/2012,4354.20
6/22/2012,969.00
6/22/2012,4890.00
6/22/2012,645.00
6/22/2012,2690.40
6/22/2012,4442.22
6/22/2012,2660.00
6/22/2012,399.90
6/22/2012,1872.00
6/22/2012,6759.20
6/22/2012,190.80
6/22/2012,284.20
6/22/2012,1872.00
6/23/2012,3984.00
6/23/2012,2679.60
6/23/2012,4047.40
6/23/2012,4069.23
6/23/2012,924.00
6/23/2012,289.90
6/23/2012,250.38
6/23/2012,774.00
6/23/2012,3915.10
6/23/2012,3428.10
6/23/2012,235.41
6/23/2012,28988.40
6/23/2012,3299.25
6/23/2012,3948.00
6/23/2012,389.90
6/23/2012,849.95
6/23/2012,2748.00
6/23/2012,76.64
6/23/2012,486.39
6/23/2012,5234.40
6/23/2012,957.00
6/23/2012,790.00
6/23/2012,1357.20
6/24/2012,7440.00
6/24/2012,161.12
6/24/2012,18486.00
6/24/2012,2772.00
6/24/2012,352.80
6/24/2012,4115.21
6/24/2012,4260.20
6/24/2012,7068.20
6/24/2012,896.89
6/24/2012,928.00
6/24/2012,2166.00
6/24/2012,6816.00
6/24/2012,1969.00
6/24/2012,2990.00
6/24/2012,114.00
6/24/2012,20112.00
6/24/2012,3157.83
6/25/2012,3990.00
6/25/2012,2214.00
6/25/2012,5338.22
6/25/2012,1050.20
6/25/2012,645.00
6/25/2012,2224.11
6/25/2012,404.40
6/25/2012,3627.00
6/25/2012,11976.00
6/25/2012,549.95
6/25/2012,345.00
6/25/2012,229.90
6/25/2012,3228.00
6/25/2012,3732.30
6/25/2012,626.94
6/25/2012,64.95
6/26/2012,820.10
6/26/2012,29488.20
6/26/2012,1869.60
6/26/2012,6890.00
6/26/2012,404.40
6/26/2012,2190.00
6/26/2012,209.60
6/26/2012,1019.94
6/26/2012,3581.90
6/26/2012,1845.00
6/26/2012,4048.50
6/26/2012,115.42
6/26/2012,313.50
6/26/2012,5938.10
6/26/2012,599.95
6/26/2012,59.50
6/27/2012,4442.22
6/27/2012,119.94
6/27/2012,5669.90
6/27/2012,14376.00
6/27/2012,2000.00
6/27/2012,3915.10
6/27/2012,1319.88
6/27/2012,825.00
6/28/2012,6200.00
6/28/2012,2992.30
6/28/2012,2901.60
6/28/2012,2832.00
6/28/2012,10000.00
6/28/2012,10579.10
6/28/2012,128.45
6/28/2012,8944.40
6/28/2012,1390.00
6/28/2012,594.88
6/28/2012,1345.60
6/28/2012,215.88
6/28/2012,3915.11
6/28/2012,5988.00
6/28/2012,167.44
6/28/2012,100.24
6/29/2012,2930.00
6/29/2012,5760.00
6/29/2012,359.90
6/29/2012,843.60
6/29/2012,7644.00
6/29/2012,1428.00
6/29/2012,4800.00
6/29/2012,174.24
6/29/2012,1194.00
6/29/2012,196.35
6/29/2012,274.40
6/29/2012,99.90
6/29/2012,3563.60
6/30/2012,273.32
6/30/2012,508.20
6/30/2012,5890.00
6/30/2012,1570.00
6/30/2012,8248.20
6/30/2012,761.10
6/30/2012,564.30
6/30/2012,3600.00
6/30/2012,414.00
6/30/2012,1495.00
6/30/2012,9990.00
6/30/2012,3123.90
6/30/2012,17700.00
6/30/2012,249.80
7/1/2012,2290.00
7/1/2012,1935.00
7/1/2012,83.40
7/1/2012,268.98
7/1/2012,2496.00
7/1/2012,564.30
7/1/2012,243.30
7/1/2012,3480.00
7/1/2012,1044.00
7/1/2012,1900.00
7/1/2012,162.40
7/1/2012,3000.00
7/1/2012,85.14
7/1/2012,390.00
7/1/2012,1427.80
7/1/2012,2328.30
7/1/2012,129.42
7/1/2012,3090.00
7/1/2012,18252.00
7/1/2012,7440.00
7/2/2012,23500.00
7/2/2012,300.00
7/2/2012,13247.10
7/2/2012,2190.00
7/2/2012,2224.30
7/2/2012,2280.00
7/2/2012,509.90
7/2/2012,695.00
7/2/2012,1556.80
7/2/2012,10056.00
7/2/2012,2085.00
7/2/2012,5766.00
7/2/2012,3290.00
7/2/2012,2656.40
7/2/2012,4110.00
7/3/2012,19350.00
7/3/2012,3480.00
7/3/2012,30090.00
7/3/2012,645.00
7/3/2012,888.00
7/3/2012,289.77
7/3/2012,1502.20
7/3/2012,1452.00
7/3/2012,15068.40
7/4/2012,447.01
7/4/2012,2080.00
7/4/2012,27310.50
7/4/2012,3893.12
7/4/2012,389.90
7/4/2012,1483.50
7/4/2012,5760.00
7/4/2012,1860.30
7/4/2012,2599.90
7/4/2012,7188.00
7/4/2012,5680.00
7/4/2012,57.00
7/4/2012,3450.88
7/4/2012,6450.00
7/5/2012,96.33
7/5/2012,590.00
7/5/2012,127.50
7/5/2012,3138.80
7/5/2012,353.94
7/5/2012,4867.10
7/5/2012,140.00
7/5/2012,4444.70
7/5/2012,389.40
7/5/2012,2143.20
7/5/2012,3186.20
7/5/2012,31737.30
7/5/2012,6201.00
7/5/2012,735.30
7/5/2012,2300.00
7/5/2012,396.00
7/5/2012,3591.00
7/5/2012,1778.40
7/6/2012,643.10
7/6/2012,323.88
7/6/2012,3658.00
7/6/2012,8248.20
7/6/2012,5151.40
7/6/2012,267.81
7/6/2012,199.50
7/6/2012,176.00
7/6/2012,237.86
7/6/2012,57.94
7/6/2012,4546.04
7/6/2012,434.91
7/6/2012,12232.50
7/6/2012,873.20
7/6/2012,1213.60
7/6/2012,1764.10
7/6/2012,3500.99
7/6/2012,197.14
7/6/2012,8190.00
7/6/2012,584.10
7/7/2012,1660.50
7/7/2012,347.94
7/7/2012,59.94
7/7/2012,1869.00
7/7/2012,203.94
7/7/2012,37280.00
7/7/2012,1308.92
7/7/2012,30916.20
7/7/2012,227.43
7/7/2012,499.90
7/7/2012,1734.20
7/7/2012,696.20
7/7/2012,3500.99
7/7/2012,1836.80
7/7/2012,7080.00
7/7/2012,849.95
7/7/2012,296.40
7/7/2012,3690.00
7/8/2012,75.40
7/8/2012,1194.00
7/8/2012,495.00
7/8/2012,1902.40
7/8/2012,299.76
7/8/2012,2748.00
7/8/2012,756.20
7/8/2012,7398.60
7/8/2012,7764.24
7/8/2012,2657.60
7/8/2012,46.00
7/8/2012,261.80
7/8/2012,2352.00
7/8/2012,5535.20
7/8/2012,4679.74
7/8/2012,1635.60
7/8/2012,4824.00
7/8/2012,2412.80
7/9/2012,1499.50
7/9/2012,5183.20
7/9/2012,66.26
7/9/2012,123.66
7/9/2012,6588.80
7/9/2012,5190.78
7/9/2012,611.88
7/9/2012,113.94
7/9/2012,3150.60
7/9/2012,6990.00
7/9/2012,1199.60
7/9/2012,820.10
7/9/2012,395.00
7/9/2012,239.94
7/9/2012,792.30
7/9/2012,75.60
7/10/2012,269.90
7/10/2012,284.20
7/10/2012,150.64
7/10/2012,227.96
7/10/2012,5140.80
7/10/2012,6792.00
7/10/2012,2130.10
7/10/2012,7532.70
7/10/2012,10602.30
7/10/2012,2709.00
7/10/2012,498.68
7/10/2012,566.90
7/10/2012,466.10
7/10/2012,52.50
7/10/2012,1166.10
7/11/2012,389.91
7/11/2012,5814.00
7/11/2012,279.78
7/11/2012,1076.00
7/11/2012,2899.90
7/11/2012,1960.80
7/11/2012,294.00
7/11/2012,2810.00
7/11/2012,4290.00
7/11/2012,2656.40
7/11/2012,1538.43
7/11/2012,5555.60
7/11/2012,17996.40
7/12/2012,6672.00
7/12/2012,62.86
7/12/2012,748.20
7/12/2012,2270.40
7/12/2012,5561.60
7/12/2012,1292.10
7/12/2012,7611.00
7/12/2012,3498.30
7/12/2012,2310.00
7/12/2012,5473.10
7/12/2012,3041.88
7/12/2012,2690.40
7/12/2012,3177.30
7/12/2012,282.02
7/12/2012,74.10
7/12/2012,3162.40
7/12/2012,210.48
7/12/2012,6270.00
7/12/2012,335.71
7/13/2012,5591.20
7/13/2012,695.00
7/13/2012,2644.80
7/13/2012,1496.40
7/13/2012,761.10
7/13/2012,120.84
7/13/2012,4479.57
7/13/2012,1425.00
7/13/2012,2154.50
7/13/2012,5605.60
7/13/2012,1120.00
7/13/2012,436.00
7/13/2012,77.55
7/13/2012,13397.32
7/13/2012,940.80
7/13/2012,7008.30
7/13/2012,1499.00
7/13/2012,229.90
7/13/2012,202.75
7/13/2012,4341.30
7/14/2012,2759.00
7/14/2012,7273.20
7/14/2012,5054.40
7/14/2012,6718.89
7/14/2012,1591.20
7/14/2012,200.01
7/14/2012,8600.00
7/14/2012,3941.20
7/14/2012,2690.00
7/14/2012,1440.00
7/14/2012,200.48
7/14/2012,4523.83
7/14/2012,2195.55
7/14/2012,3988.40
7/14/2012,146.43
7/14/2012,150.45
7/14/2012,3457.40
7/14/2012,67.50
7/14/2012,7821.00
7/15/2012,204.84
7/15/2012,3533.40
7/15/2012,581.40
7/15/2012,12459.30
7/15/2012,11780.00
7/15/2012,3572.80
7/15/2012,443.96
7/15/2012,3950.80
7/15/2012,13284.00
7/15/2012,3457.20
7/15/2012,1174.10
7/15/2012,2628.00
7/15/2012,11171.40
7/15/2012,231.42
7/15/2012,16398.20
7/15/2012,7056.00
7/16/2012,1704.30
7/16/2012,426.75
7/16/2012,126.60
7/16/2012,940.50
7/16/2012,11760.00
7/16/2012,139.94
7/16/2012,495.00
7/16/2012,3590.76
7/16/2012,820.10
7/16/2012,645.00
7/16/2012,4410.84
7/16/2012,275.88
7/16/2012,2385.20
7/16/2012,3471.30
7/17/2012,6081.30
7/17/2012,3189.20
7/17/2012,1980.00
7/17/2012,464.40
7/17/2012,1496.40
7/17/2012,3131.42
7/17/2012,2316.60
7/17/2012,64.95
7/17/2012,3290.00
7/17/2012,129.90
7/17/2012,4849.80
7/17/2012,792.30
7/17/2012,1860.30
7/17/2012,8560.00
7/17/2012,3948.00
7/18/2012,1120.00
7/18/2012,248.40
7/18/2012,5474.00
7/18/2012,774.00
7/18/2012,11688.30
7/18/2012,399.00
7/18/2012,59.94
7/18/2012,3732.30
7/18/2012,258.32
7/18/2012,2190.00
7/18/2012,1522.20
7/18/2012,1635.60
7/18/2012,3044.57
7/18/2012,59.94
7/18/2012,75.92
7/18/2012,5011.20
7/18/2012,795.32
7/18/2012,4047.40
7/18/2012,10579.00
7/18/2012,15065.40
7/18/2012,3479.88
7/19/2012,1109.40
7/19/2012,57.50
7/19/2012,1383.30
7/19/2012,345.00
7/19/2012,149.00
7/19/2012,3915.10
7/19/2012,2244.60
7/19/2012,320.31
7/19/2012,2290.00
7/20/2012,5147.16
7/20/2012,4696.40
7/20/2012,96.84
7/20/2012,1825.60
7/20/2012,1570.70
7/20/2012,3528.20
7/20/2012,3980.00
7/20/2012,3364.00
7/20/2012,1083.00
7/20/2012,17896.42
7/20/2012,2358.40
7/20/2012,460.08
7/20/2012,232.11
7/21/2012,6890.00
7/21/2012,3937.11
7/21/2012,6020.00
7/21/2012,8161.45
7/21/2012,1284.84
7/21/2012,251.94
7/21/2012,2268.00
7/21/2012,2693.07
7/21/2012,303.96
7/21/2012,5103.54
7/21/2012,2293.20
7/21/2012,229.90
7/21/2012,3189.20
7/21/2012,240.21
7/21/2012,49.95
7/21/2012,4493.20
7/21/2012,229.90
7/21/2012,193.05
7/22/2012,1050.20
7/22/2012,1499.50
7/22/2012,3290.00
7/22/2012,289.77
7/22/2012,1885.00
7/22/2012,56.94
7/22/2012,67.50
7/22/2012,2157.60
7/22/2012,1980.00
7/22/2012,6999.00
7/22/2012,11600.00
7/22/2012,733.20
7/22/2012,16743.30
7/22/2012,6291.00
7/22/2012,5639.40
7/22/2012,6890.00
7/22/2012,852.96
7/22/2012,7654.00
7/22/2012,8496.80
7/22/2012,2656.40
7/22/2012,79.50
7/22/2012,71.96
7/22/2012,5620.00
7/23/2012,215.88
7/23/2012,6938.40
7/23/2012,646.00
7/23/2012,1521.00
7/23/2012,1510.11
7/23/2012,516.00
7/23/2012,4890.90
7/23/2012,18486.00
7/23/2012,7618.40
7/23/2012,11888.10
7/23/2012,8001.00
7/23/2012,151.21
7/23/2012,545.00
7/23/2012,13136.40
7/23/2012,3849.30
7/24/2012,8624.00
7/24/2012,20655.00
7/24/2012,695.00
7/24/2012,3627.00
7/24/2012,5280.00
7/24/2012,112.89
7/24/2012,6622.20
7/24/2012,5520.00
7/24/2012,3690.00
7/24/2012,2088.00
7/24/2012,2775.30
7/25/2012,9064.00
7/25/2012,300.00
7/25/2012,3471.07
7/25/2012,1880.00
7/25/2012,7734.30
7/25/2012,2737.00
7/25/2012,7663.50
7/25/2012,8526.00
7/25/2012,1000.00
7/25/2012,2356.20
7/25/2012,3984.00
7/26/2012,695.00
7/26/2012,57.50
7/26/2012,2810.00
7/26/2012,6792.00
7/26/2012,312.00
7/26/2012,7020.00
7/26/2012,3690.00
7/26/2012,10425.18
7/26/2012,3112.20
7/26/2012,3796.10
7/26/2012,1014.56
7/26/2012,1115.10
7/26/2012,5616.00
7/26/2012,2610.00
7/26/2012,8591.40
7/27/2012,6291.00
7/27/2012,49.95
7/27/2012,928.00
7/27/2012,215.88
7/27/2012,76.41
7/27/2012,5147.16
7/27/2012,460.20
7/27/2012,13437.78
7/27/2012,2514.30
7/27/2012,2648.80
7/27/2012,8001.00
7/27/2012,295.00
7/27/2012,1194.00
7/27/2012,3384.00
7/27/2012,324.80
7/27/2012,351.91
7/27/2012,4778.12
7/27/2012,809.20
7/27/2012,72.80
7/27/2012,329.22
7/27/2012,438.10
7/27/2012,1872.00
7/28/2012,235.19
7/28/2012,296.36
7/28/2012,3287.70
7/28/2012,1575.20
7/28/2012,8178.30
7/28/2012,2784.80
7/28/2012,1194.00
7/28/2012,3479.88
7/28/2012,4797.00
7/28/2012,3290.00
7/28/2012,10401.30
7/28/2012,111.94
7/28/2012,2562.30
7/28/2012,500.40
7/28/2012,2691.00
7/28/2012,1533.30
7/28/2012,59.94
7/28/2012,599.88
7/29/2012,223.91
7/29/2012,3247.88
7/29/2012,3400.92
7/29/2012,77.94
7/29/2012,5888.20
7/29/2012,1591.20
7/29/2012,212.28
7/29/2012,1071.60
7/29/2012,11588.40
7/29/2012,468.00
7/29/2012,2290.00
7/29/2012,2631.20
7/29/2012,3558.10
7/29/2012,117.88
7/29/2012,2224.30
7/30/2012,6221.10
7/30/2012,2895.20
7/30/2012,97.46
7/30/2012,3380.00
7/30/2012,738.62
7/30/2012,1590.00
7/30/2012,2360.00
7/30/2012,250.00
7/30/2012,3700.40
7/30/2012,1286.20
7/30/2012,89.04
7/30/2012,1742.40
7/30/2012,695.94
7/30/2012,1674.40
7/30/2012,3372.00
7/30/2012,262.20
7/30/2012,252.21
7/30/2012,3591.00
7/30/2012,4260.20
7/30/2012,65.55
7/30/2012,17550.00
7/30/2012,286.80
7/30/2012,290.00
7/31/2012,56.94
7/31/2012,1892.10
7/31/2012,153.40
7/31/2012,1533.30
7/31/2012,40.31
7/31/2012,7200.00
7/31/2012,5360.00
7/31/2012,558.00
7/31/2012,828.80
7/31/2012,297.50
7/31/2012,995.00
7/31/2012,711.00
7/31/2012,235.41
7/31/2012,4663.20
7/31/2012,2562.30
7/31/2012,1845.00
7/31/2012,3491.60
7/31/2012,5059.92
7/31/2012,269.10
7/31/2012,4128.00
7/31/2012,2644.80
7/31/2012,158.15
8/1/2012,1264.89
8/1/2012,4549.83
8/1/2012,990.00
8/1/2012,7912.10
8/1/2012,264.00
8/1/2012,671.94
8/1/2012,274.68
8/1/2012,4094.42
8/1/2012,2775.30
8/1/2012,3616.80
8/1/2012,21264.50
8/1/2012,3090.00
8/2/2012,216.22
8/2/2012,3584.40
8/2/2012,59.94
8/2/2012,20592.00
8/2/2012,5019.30
8/2/2012,510.00
8/2/2012,4128.00
8/2/2012,2736.00
8/2/2012,1404.20
8/2/2012,2205.42
8/2/2012,4481.10
8/2/2012,49.36
8/2/2012,6990.00
8/2/2012,5000.00
8/2/2012,4797.00
8/3/2012,72.60
8/3/2012,38.96
8/3/2012,1969.40
8/3/2012,4106.40
8/3/2012,10062.00
8/3/2012,4748.10
8/3/2012,6291.00
8/3/2012,2637.00
8/3/2012,30526.50
8/3/2012,800.00
8/3/2012,649.19
8/3/2012,169.95
8/3/2012,11876.20
8/3/2012,2280.00
8/3/2012,4342.40
8/4/2012,3925.80
8/4/2012,1004.40
8/4/2012,1999.50
8/4/2012,143.86
8/4/2012,1719.90
8/4/2012,695.00
8/4/2012,3588.00
8/4/2012,6588.80
8/4/2012,3650.40
8/4/2012,2047.00
8/4/2012,3114.60
8/4/2012,3167.82
8/4/2012,14070.00
8/4/2012,722.40
